24,13,1,8,16,15,12,9,40,11,18,6,41,4,34
8,23,11,22,48,20,16,0,14,24,7,45,1,5,3,36,15,32
2,15,24,8,1,0,4,21,18,40,49,23,11,10,74,25,33,65
17,24,14,39,16,18,6,5,41,15,20,19,30,3,64,9
8,21,16,46,11,4,12,0,36,15,33,20,14,22,19,7
0,16,23,1,5,7,25,26,21,4,22,11
15,40,9,13,7,14,0,38,21,22,8,32,20,57
13,9,11,34,5,24,22,47,17,21,8,3,0,7,12,23,38
1,16,3,41,6,12,11,66,9,18,4,19,8,28,33,13,10,58,53
13,22,38,20,9,15,6,40,16,5,41
15,22,8,9,6,2,27,33,17,10,58,11,12,5,7,32,40,52,23
23,4,17,19,22,5,7,29,20,14
9,19,0,44,20,6,8,1,12,37,45,4,2,14,25,16,7
6,4,9,22,7,15,0,23,1,3
5,20,7,8,15,45,17,16,30,70,19,41,10,21,66,40,14,9
11,18,0,7,25,12,36,2,13,9,10,3,43,16,4,28,8
19,2,44,21,23,20,16,1,45,11,14,41,3,46,39,69,9,12,48
18,16,1,7,9,21,20,46,6,4,24,11,8,23,14,0
3,0,23,8,7,32,4,48,28,21,73,17,2,18,13,1,25,27,6
12,1,18,43,7,20,16,4,68,17
2,13,17,14,18,10,8,16,12,37,19,1,38,21
10,4,17,22,42,9,16,6,47,24,13,5,29,21,3,15,20
11,13,3,10,24,17,16,1,21,26
8,11,20,7,22,15,24,10,2,17,35,32,21,42,27,4
14,17,9,15,40,12,7,39,10,18,23
0,15,20,16,9,24,17,13,22,7,3,11,19,2,10,45,8
11,18,19,0,7,16,10,15,9
6,31,23,20,56,1,81,14,12,11,9,8,39,19,13,34,18,3
9,18,4,8,7,15,14,10,1,2,21,5,29
5,2,7,14,9,21,11,30,16,55,80,0,8,20,105,3,25,41
3,20,19,12,17,21,0,6,8,22,45,24,31,47,49,70
1,3,5,2,19,11,10,17,13,14,38,18,39,16,35,42,67,64,4
9,22,14,39,4,10,3,29,21,46
19,23,5,11,22,17,44,36,9,48
3,16,15,18,5,14,9,43,2,40,12,41,66
16,3,10,28,9,5,6,11,53,14,39,41,8,64,30,35,33,66
3,9,21,23,8,48,13,1,20,4,45,12
14,10,17,42,12,15,0,5,4,39,21,24,19,25,35,9,23
14,2,4,12,1,26,20,6,31,5,9,27,51,13,29,11
6,10,5,20,0,16,24,22,25,35,21,14,4,7,3
22,2,15,21,18,43,9,20,11,14,68,34
18,23,11,3,2,36,4,5,12,28,30,43,1,19,17,53
5,3,8,9,13,0,21,15,11,34,38,19,33,17,25,63,50
10,21,12,6,3,35,24,1,22,0,5,13,20,60
18,1,11,13,26,15,9,23,21,17,2,40,6,12
11,18,3,0,9,16,24,43,10,34,5,36,30,49,4,28,21,12
0,17,16,15,1,8,2,6,40,11,13,14,23,20,9,22
19,18,24,23,21,13,15,49,9,4,38,17
22,2,21,12,23,8,37,6,27,9,31
7,14,39,17,1,3,32,16,15,9,18,41,2
19,7,13,15,22,8,20,17,47,2,42,38,16,10,23
21,18,19,9,22,14,13,24,46,5,11,7,16,39,0,12
20,23,8,0,15,17,11,7,13
17,23,9,0,24,20,3,48,4,15,40,7,8,13,18,38,43,2
5,30,6,12,55,17,13,22,3,47,16,18
5,23,17,21,24,42,49,13,3,2,38,20,7
6,18,12,20,5,19,16,30,10,9
6,19,9,2,23,11,24,7,14,21,48,18,5,3,34,39,22
8,2,24,13,33,3,1,12,17
7,19,9,18,23,5,11,4,44,34,69,20
12,16,11,4,15,0,29,10,20,17,8,45
16,8,1,22,12,20,7,10,32,3,47,17,4,29,21,33,18,57
11,24,16,2,12,9,0,37,49,3,36,18,19,28
4,13,1,5,26,9,3,24,17,0,7,14,8,6,39
11,15,10,24,19,49,35,17,22,44,23,47,1,48,2,9
11,20,45,18,8,15,9,22,3,14,34,0,43,4,36,70,33,61,86
13,16,1,38,15,24,6,63,22,4,5,20,40,26,30,51,47,19
5,13,10,6,7,15,11,0,12,16
22,19,17,44,21,9,23,42,0
0,8,25,17,23,1,21,48,7,50
22,21,20,15,5,40,9,11,36,8,1,3,34,30,18,17,6,19
1,14,2,23,5,12,27,21,13,15,18,7,39,46,4,32
16,0,14,25,21,10,23,20,46,48,15,18,41,8,3
4,19,10,24,2,5,18,9,27,11,1
20,4,12,14,19,39,5,45,23,9,13,64,22,3,89,11,2,38
22,20,1,21,12,11,9,8,3,6,15,45,2,33,17
3,8,12,4,29,1,0,5,18,26
12,6,7,9,15,4,5,13,2,23,34,10,59,48
22,20,23,6,11,9,36,18,3,14,15,43,2,39,28
20,4,12,6,2,19,0,3,45,28,25,11,24,15,44
12,15,6,14,16,0,39,8,37,13,20,45
16,17,9,21,24,13,42,67,38,18,8,6,20,1,43,0,41,2
13,23,7,24,11,4,32,5,29,48,17,14,12,10,54,2
15,7,5,0,25,11,36,32,10,4,2,30,57,23,3,50,28,22
16,10,12,5,18,11,22,41,15,17
6,17,5,7,20,18,15,1,24,22,23,40,65,48,26,14,47
